"logFC.X1","logFC.X2","logFC.X3","logCPM","F","PValue","FDR","Symbol","ENSEMBL","celltype"
"ENSMUSG00000073702.neutrophil",-3.40007861362741,-1.44502276284082,-1.49841145269383,-1.38959492336491,5.90834368076492,0.00269503374280921,0.0317219730342937,"Rpl31","ENSMUSG00000073702","neutrophil"
"ENSMUSG00000036639.neutrophil",-2.95298525973917,-3.38607826393402,-4.29146951596389,-2.41043986519202,5.95231763584315,0.00269528993146407,0.031722214376997,"Nudt1","ENSMUSG00000036639","neutrophil"
"ENSMUSG00000022667.stellate",1.23862132022096,3.24248481123765,0.849907201068794,1.78978419657526,5.90798193329516,0.00269591043290187,0.0317267430818274,"Cd200r1","ENSMUSG00000022667","stellate"
"ENSMUSG00000031608.neutrophil",-2.15688345259796,-3.23644739573831,-1.74431099857829,-0.864782764399099,5.90767704185389,0.00269664956816706,0.0317288176407374,"Galnt7","ENSMUSG00000031608","neutrophil"
"ENSMUSG00000016541.stellate",0.676342448326587,2.98838095695116,0.319329058596672,2.70443443269934,5.90765008335827,0.00269671493283899,0.0317288176407374,"Atxn10","ENSMUSG00000016541","stellate"
"ENSMUSG00000041734.kupffer",4.91442620091429,5.20342244091115,2.68970404098352,-3.60540202201057,5.90760399377622,0.00269682668741997,0.0317288176407374,"Kirrel","ENSMUSG00000041734","kupffer"
"ENSMUSG00000048058.stellate",1.76852401235248,3.81734802738405,0.481749009876239,-0.511614342333193,5.90752029401118,0.00269702964893219,0.0317288176407374,"Ldlrad3","ENSMUSG00000048058","stellate"
"ENSMUSG00000020315.stellate",0.949941417521526,2.62386969552277,0.232649754757517,5.28753974608278,5.90683401194324,0.00269869440887633,0.0317456277448976,"Sptbn1","ENSMUSG00000020315","stellate"
"ENSMUSG00000027848.neutrophil",-0.0303167515211923,-4.64496410439965,-10.9810546035143,-3.82055984782962,5.95358847606135,0.00269923400336879,0.0317477204386263,"Olfml3","ENSMUSG00000027848","neutrophil"
"ENSMUSG00000020745.stellate",0.943059257306655,2.61756320207633,0.146365493636965,4.19901279265853,5.90656613509216,0.0026993445113373,0.0317477204386263,"Pafah1b1","ENSMUSG00000020745","stellate"
"ENSMUSG00000024887.neutrophil",-0.543489060559448,-3.68739814999482,-5.85900463503164,-2.72836570858638,5.90646914644659,0.0026995799312021,0.0317477204386263,"Asah2","ENSMUSG00000024887","neutrophil"
"ENSMUSG00000029033.stellate",0.877330440746029,3.65627364910282,-0.110138946296492,0.164657998645841,5.9063110076873,0.00269996382703049,0.0317494610573996,"Acap3","ENSMUSG00000029033","stellate"
"ENSMUSG00000029156.kupffer",1.72584512469127,0.856117254827751,1.46559085706927,2.24598214280636,5.90556709864145,0.00270177050934078,0.0317664414515482,"Sgcb","ENSMUSG00000029156","kupffer"
"ENSMUSG00000038304.stellate",3.64356750935051,6.80686094945241,0.788688698771146,-2.81152105019155,5.90552208968004,0.00270187986074864,0.0317664414515482,"Cd160","ENSMUSG00000038304","stellate"
"ENSMUSG00000004937.stellate",0.849603783883635,2.8070125785965,0.102698206353773,2.48219995133982,5.90533293871855,0.00270233946332416,0.0317666570712591,"Sgta","ENSMUSG00000004937","stellate"
"ENSMUSG00000036892.kupffer",2.11186101625816,0.375009824043451,1.58707729241268,-0.0621682093571829,5.90532027784434,0.00270237022991706,0.0317666570712591,"Prodh2","ENSMUSG00000036892","kupffer"
"ENSMUSG00000046130.neutrophil",-3.12077152426803,-4.45233146516623,-1.7550751649248,-1.92077661194173,6.14110726378589,0.00270305394633122,0.0317719193922274,"Vmn1r184","ENSMUSG00000046130","neutrophil"
"ENSMUSG00000037031.neutrophil",-4.23784879766204,-1.55906363838721,-1.31975906527077,-2.52008462828398,5.90474675699767,0.00270376430566228,0.0317774939298743,"Tspan15","ENSMUSG00000037031","neutrophil"
"ENSMUSG00000023800.neutrophil",-2.62066630147479,-4.48300821543002,-2.61284986161229,-2.83255254267206,5.90457216882966,0.00270418883427092,0.0317797084028227,"Tiam2","ENSMUSG00000023800","neutrophil"
"ENSMUSG00000033965.stellate",1.55380381604869,3.34770611343833,0.648036527482626,1.32715343456723,5.90435187473729,0.00270472460233225,0.0317832296643541,"Slc16a2","ENSMUSG00000033965","stellate"
"ENSMUSG00000042105.neutrophil",-3.62534665937476,-1.70421300302749,-2.25145850953793,-1.54255653933224,5.90416553549372,0.00270517787814795,0.0317857810290005,"Inpp5f","ENSMUSG00000042105","neutrophil"
"ENSMUSG00000016520.stellate",2.35318401651258,2.33193183106435,-0.0491137835318137,-0.10346938925882,5.9031546057947,0.00270763840019248,0.0318119149888537,"Lnx2","ENSMUSG00000016520","stellate"
"ENSMUSG00000028549.neutrophil",-4.65324499316121,-1.79726164722067,-3.31049854977067,-2.89939321456345,5.90293356850132,0.00270817670357322,0.031815462302011,"Itgb3bp","ENSMUSG00000028549","neutrophil"
"ENSMUSG00000001305.neutrophil",-4.74410826693278,-2.5715384689755,-1.86679384401835,-2.95145811643175,5.9027742342747,0.00270856480875828,0.0318172446325388,"Rrp15","ENSMUSG00000001305","neutrophil"
"ENSMUSG00000105814.monocyte",3.40313105833896,3.14418466562275,-0.0198236237922578,0.581952270681563,6.41615329195803,0.00270963854140945,0.0318270799475998,"Mir703","ENSMUSG00000105814","monocyte"
"ENSMUSG00000052012.hepatocyte",4.57855084618874,0.889880446557699,0.988271008644502,-0.94759301434757,6.35036019982191,0.00270988443479336,0.0318271906968104,"Olfr796","ENSMUSG00000052012","hepatocyte"
"ENSMUSG00000027890.hepatocyte",2.4179088150721,0.953798643646093,0.837859263083904,3.76068000329501,5.90185922272755,0.00271079473024457,0.0318351040495593,"Gstm4","ENSMUSG00000027890","hepatocyte"
"ENSMUSG00000038759.endothelial",1.54611412075747,1.95922302728918,-0.31767066519014,2.74855189238465,5.90160463605772,0.00271141551494331,0.0318396163539793,"Nup205","ENSMUSG00000038759","endothelial"
"ENSMUSG00000023990.neutrophil",-2.16429516248551,-2.38660996006666,-1.70450245985172,0.0360333603306867,5.90113230042456,0.0027125676587516,0.0318469963025565,"Tfeb","ENSMUSG00000023990","neutrophil"
"ENSMUSG00000040760.neutrophil",-3.47642861852504,-1.3645526560103,-1.6963957577176,-1.02207212850856,5.9011099174356,0.00271262226930464,0.0318469963025565,"Appl1","ENSMUSG00000040760","neutrophil"
"ENSMUSG00000038872.stellate",1.43879996489435,2.48336349937235,0.525083796998765,4.04649105537641,5.90105600295772,0.00271275381592923,0.0318469963025565,"Zfhx3","ENSMUSG00000038872","stellate"
"ENSMUSG00000092341.kupffer",1.92882588708798,-1.45796119479965,0.950789591920205,9.9641141364982,5.90033528647121,0.0027145129514435,0.0318648687609009,"Malat1","ENSMUSG00000092341","kupffer"
"ENSMUSG00000028960.neutrophil",-2.81534400207055,-2.7244261813654,-1.64071363697004,-1.6440684049389,5.89998268508863,0.00271537402702051,0.0318721969600464,"Ube4b","ENSMUSG00000028960","neutrophil"
"ENSMUSG00000026781.kupffer",1.75146607688928,0.548016072476187,1.03418084094766,3.63766658282115,5.89982794959997,0.00271575199266758,0.0318738537848872,"Acbd5","ENSMUSG00000026781","kupffer"
"ENSMUSG00000071708.stellate",0.699068102145926,3.52990598550924,0.168032140808237,0.523969100709691,5.89963261689685,0.00271622920307535,0.0318766750211116,"Sms","ENSMUSG00000071708","stellate"
"ENSMUSG00000038344.neutrophil",-2.48787380728571,-3.14580435367499,-2.34789831584166,-1.89097728613422,5.89933417744461,0.00271695848174721,0.0318824536886877,"Txlng","ENSMUSG00000038344","neutrophil"
"ENSMUSG00000004937.neutrophil",-3.13492365501231,-1.49733835326261,-1.80728545605711,-0.177356301677963,5.89919647063007,0.00271729505771144,0.0318836235365468,"Sgta","ENSMUSG00000004937","neutrophil"
"ENSMUSG00000021794.stellate",0.970586740577381,2.60008952458236,0.116855607671245,3.44766974499597,5.89885509418016,0.00271812962337922,0.0318896796707878,"Glud1","ENSMUSG00000021794","stellate"
"ENSMUSG00000034105.kupffer",2.26379076695535,-0.0133731828529848,1.24777947199543,0.294309457812674,5.89879152886626,0.00271828505202939,0.0318896796707878,"Meak7","ENSMUSG00000034105","kupffer"
"ENSMUSG00000061669.cholangiocyte",1.89274188703393,-10.6471307775149,1.03046950479662,-4.72046164306593,5.89808918553236,0.0027200030359312,0.0319070532180752,"Rpl34-ps2","ENSMUSG00000061669","cholangiocyte"
"ENSMUSG00000027186.neutrophil",-4.10713363952711,-4.10241489372034,-2.31149539464289,-3.39880993012447,5.89784277373107,0.00272060605043565,0.0319113457049619,"Elf5","ENSMUSG00000027186","neutrophil"
"ENSMUSG00000027365.neutrophil",-3.09166654953851,-1.14975928280339,-1.74475255582519,-0.138843598894834,5.89772731497538,0.00272088864781423,0.0319118794389337,"Trpm7","ENSMUSG00000027365","neutrophil"
"ENSMUSG00000048379.neutrophil",-2.96852525183034,-1.72136950302164,-2.65631552968282,-0.616566585730667,6.0168259072369,0.00272125384002115,0.0319133817070215,"Socs4","ENSMUSG00000048379","neutrophil"
"ENSMUSG00000026542.stellate",-1.3727925223908,-0.866892239284276,-2.7826238956863,1.32936683244505,5.99632314033517,0.00272204874193158,0.0319199226754681,"Apcs","ENSMUSG00000026542","stellate"
"ENSMUSG00000001168.kupffer",4.54380748389294,-0.671902098492753,3.01725420151944,-4.01109378468829,5.89701426010461,0.00272263461443874,0.0319240115484795,"Oas1h","ENSMUSG00000001168","kupffer"
"ENSMUSG00000029730.monocyte",2.81446703462045,2.98205310032481,1.33875867092406,0.773606170062734,6.02757140748195,0.00272301547019048,0.0319256960126967,"Mcm7","ENSMUSG00000029730","monocyte"
"ENSMUSG00000022102.neutrophil",-2.7332672264757,1.76871222486742,-2.12557443714251,-2.58933514800512,5.89652765583707,0.00272382678268376,0.0319324265867174,"Dok2","ENSMUSG00000022102","neutrophil"
"ENSMUSG00000039183.stellate",0.834279924954207,3.07118171685333,-0.117084209147527,0.712257632347309,5.89605804422846,0.00272497784453636,0.0319431386485992,"Nubp2","ENSMUSG00000039183","stellate"
"ENSMUSG00000005873.neutrophil",-2.25844165260738,-1.19391126685935,-1.91865802679812,1.591365064972,5.89594352456942,0.0027252586211677,0.0319432982254288,"Reep5","ENSMUSG00000005873","neutrophil"
"ENSMUSG00000052040.cholangiocyte",-2.20439560169655,-2.17398085569764,-0.595447948987019,4.86351018233217,6.00331436300434,0.00272546611207483,0.0319432982254288,"Klf13","ENSMUSG00000052040","cholangiocyte"
"ENSMUSG00000023008.stellate",1.1657236398394,2.86201083237625,0.0668993853717867,1.44873936375317,5.89574683465401,0.00272574093255475,0.0319437376193417,"Fmnl3","ENSMUSG00000023008","stellate"
"ENSMUSG00000019370.neutrophil",-3.03512720779469,-1.21422665338066,-1.58133476023238,2.11973093314097,6.02187419162525,0.00272678571725234,0.0319523748997321,"Calm3","ENSMUSG00000019370","neutrophil"
"ENSMUSG00000064326.stellate",-0.0235832394986938,3.78918494159414,-0.325714768291598,2.4076622171236,6.56482491394001,0.00272695273613794,0.0319523748997321,"Siva1","ENSMUSG00000064326","stellate"
"ENSMUSG00000029482.neutrophil",-2.73803154550713,-2.35816781170722,-1.16917597972394,-0.360867765048516,5.89490534499495,0.00272780540655684,0.0319595836090638,"Aacs","ENSMUSG00000029482","neutrophil"
"ENSMUSG00000030378.endothelial",-1.26397203885403,-2.16453468909759,0.990640102205439,1.99900143162554,5.89898445054731,0.00273120840129503,0.0319966686378889,"Sult2a8","ENSMUSG00000030378","endothelial"
"ENSMUSG00000029569.stellate",1.20164877123312,3.04260315902945,0.431217319880968,1.81993112319427,5.89327572621304,0.00273180816095147,0.0320009095936835,"Tmem168","ENSMUSG00000029569","stellate"
"ENSMUSG00000021670.hepatocyte",2.14871431032581,2.73006788153824,0.974236212138119,4.76649572631738,6.20829097534456,0.00273218040397319,0.0320024848710448,"Hmgcr","ENSMUSG00000021670","hepatocyte"
"ENSMUSG00000020674.kupffer",3.25569958679285,1.54620961152447,1.63037564973602,-1.76959040202232,5.89233264030506,0.00273412746398253,0.0320198401304881,"Pxdn","ENSMUSG00000020674","kupffer"
"ENSMUSG00000081948.neutrophil",-3.55722409696688,-2.85731711395056,-1.84678450902087,-2.62097675139704,5.89232840522985,0.00273413788388733,0.0320198401304881,NA,"ENSMUSG00000081948","neutrophil"
"ENSMUSG00000045210.kupffer",1.69383890644354,0.448168976965881,1.17636613122694,3.69821694703839,5.89151584050693,0.0027361378836405,0.0320401288714508,"Vcpip1","ENSMUSG00000045210","kupffer"
"ENSMUSG00000001663.kupffer",2.5082364424577,-0.767482682675838,1.37770771894824,0.457624266797757,5.89137937488857,0.00273647392441518,0.0320401288714508,"Gstt1","ENSMUSG00000001663","kupffer"
"ENSMUSG00000036057.stellate",1.55874812641561,3.27765581478576,0.383400741940826,0.604822235790845,5.89133449187521,0.00273658445649349,0.0320401288714508,"Ptpn23","ENSMUSG00000036057","stellate"
"ENSMUSG00000027099.stellate",1.22186282185597,2.75853777961441,0.240248371982738,2.73551244230627,5.89076667420807,0.00273798321348513,0.0320537173699438,"Mtx2","ENSMUSG00000027099","stellate"
"ENSMUSG00000034330.kupffer",1.83913885032089,0.628412573850678,1.04331580204622,3.30966114697438,5.89025278524189,0.00273924977690961,0.0320625826156878,"Plcg2","ENSMUSG00000034330","kupffer"
"ENSMUSG00000032806.stellate",1.28018665705931,3.59714510317479,0.418252526146206,-0.0633399054653472,5.89019551618159,0.00273939096437068,0.0320625826156878,"Slc10a3","ENSMUSG00000032806","stellate"
"ENSMUSG00000020865.kupffer",1.79461868244376,0.708368821324927,1.14941341372796,5.15858430363279,5.8900855066431,0.00273966219647855,0.0320625826156878,"Abcc3","ENSMUSG00000020865","kupffer"
"ENSMUSG00000088252.endothelial",7.40462617914214,5.43238997022953,0.553907715985624,0.90054578723164,9.0661742698584,0.00273969332419259,0.0320625826156878,"Snord13","ENSMUSG00000088252","endothelial"
"ENSMUSG00000037957.neutrophil",-2.30247136965788,-2.25017018364964,-2.16752845899507,-1.16319469561598,5.88987700544762,0.00274017634116152,0.0320654472974245,"Wdr20","ENSMUSG00000037957","neutrophil"
"ENSMUSG00000068115.neutrophil",-4.25710861946783,-3.08676370187545,-2.17727797045937,-2.29468558743884,5.97776611797406,0.00274069146101797,0.0320686871152894,"Ninl","ENSMUSG00000068115","neutrophil"
"ENSMUSG00000005698.stellate",1.24124878117936,2.88826173473848,0.275734789832498,3.12322475053388,5.889494213312,0.00274112053771972,0.0320691511914851,"Ctcf","ENSMUSG00000005698","stellate"
"ENSMUSG00000040514.stellate",1.40003642273976,3.84643198904863,1.47029807597594,-0.287924633023956,5.88938679087837,0.00274138556833126,0.0320691511914851,"Tex47","ENSMUSG00000040514","stellate"
"ENSMUSG00000026556.stellate",1.52558702726045,3.6740663642605,1.14386066442478,-0.00297046793971494,5.88923723524809,0.00274175459444972,0.0320691511914851,"Vangl2","ENSMUSG00000026556","stellate"
"ENSMUSG00000020801.neutrophil",-2.98625644593333,-2.27175652954122,-1.18054863497923,0.085369479648245,5.88921579860139,0.00274180749335006,0.0320691511914851,"Med31","ENSMUSG00000020801","neutrophil"
"ENSMUSG00000001521.stellate",1.43296865350264,2.7141849702356,0.526251442071697,2.11825153998151,5.88916922183555,0.00274192243388816,0.0320691511914851,"Tulp3","ENSMUSG00000001521","stellate"
"ENSMUSG00000021248.stellate",0.56128202954497,2.52017877934272,-0.0476088307341057,5.01213249927478,5.88817844314742,0.0027443686548129,0.0320949729310276,"Tmed10","ENSMUSG00000021248","stellate"
"ENSMUSG00000041773.neutrophil",-2.42229065983355,-5.47171718332073,-2.15054604237667,-2.80126441997634,5.98962906987427,0.00274498399690372,0.0320993801952435,"Enc1","ENSMUSG00000041773","neutrophil"
"ENSMUSG00000018209.stellate",1.28966507860794,3.3201866281214,0.43529999590373,0.860832545344138,5.88769658574758,0.00274555919186753,0.0321028777421692,"Stk4","ENSMUSG00000018209","stellate"
"ENSMUSG00000026113.cholangiocyte",-2.33669566714469,-1.98616985314474,-0.322741083956353,2.55020409003419,5.88760615354217,0.00274578268602797,0.0321028777421692,"Inpp4a","ENSMUSG00000026113","cholangiocyte"
"ENSMUSG00000040009.endothelial",2.29913084010306,3.22609421679887,1.0194030296845,0.972697357890359,5.8875187842541,0.00274599862882696,0.0321028777421692,"Gnaz","ENSMUSG00000040009","endothelial"
"ENSMUSG00000031505.kupffer",1.64626257877602,1.00706141131274,1.27854983465687,2.67313265084385,5.88731668953324,0.00274649819718968,0.0321059294206134,"Naxd","ENSMUSG00000031505","kupffer"
"ENSMUSG00000029622.stellate",0.161790714087137,2.3484025726008,-0.460284459788444,4.94645903509942,5.88681834694321,0.00274773048803692,0.0321175451817471,"Arpc1b","ENSMUSG00000029622","stellate"
"ENSMUSG00000021643.kupffer",1.43311247098265,2.50523187342219,1.27695460544889,1.71892665573917,5.88667317243629,0.00274808958276393,0.0321189532373822,"Serf1","ENSMUSG00000021643","kupffer"
"ENSMUSG00000055172.cholangiocyte",-3.1306145180342,-1.45274250331529,-0.083652564175115,0.527963828707366,5.88632539629486,0.00274895002295049,0.0321204409405478,"C1ra","ENSMUSG00000055172","cholangiocyte"
"ENSMUSG00000003527.stellate",1.21250285341868,3.11978852307972,-0.122584093900534,0.606330486327804,5.88608572475987,0.00274954316564744,0.0321204409405478,"Ess2","ENSMUSG00000003527","stellate"
"ENSMUSG00000030330.neutrophil",-3.56361318940369,-2.57123077636011,-1.20931232704794,-2.41450057793391,5.88602968010067,0.00274968188539534,0.0321204409405478,"Ing4","ENSMUSG00000030330","neutrophil"
"ENSMUSG00000056501.endothelial",-1.64557592244758,-3.42209015899806,-0.988134115479368,4.7678192399958,6.55183961831059,0.00274979539369797,0.0321204409405478,"Cebpb","ENSMUSG00000056501","endothelial"
"ENSMUSG00000028715.endothelial",-2.95254723346553,-0.294345568771467,-1.02743781187311,1.18336912772828,5.88594470347307,0.0027498922306877,0.0321204409405478,"Cyp4a14","ENSMUSG00000028715","endothelial"
"ENSMUSG00000020063.neutrophil",-3.12975257885564,-2.42211957031341,-2.16090867531881,-0.834825293495994,5.93656926829943,0.00274996027879882,0.0321204409405478,"Sirt1","ENSMUSG00000020063","neutrophil"
"ENSMUSG00000002845.neutrophil",-1.77239403375044,-2.32218165445546,-3.4383387632783,-2.28767982563578,5.88588195253376,0.00275004757099996,0.0321204409405478,"Tmem39a","ENSMUSG00000002845","neutrophil"
"ENSMUSG00000029470.neutrophil",-3.02543581774175,-1.03452231910411,-2.33097080535757,-0.707878315423633,5.88572114713281,0.00275044568819794,0.0321204409405478,"P2rx4","ENSMUSG00000029470","neutrophil"
"ENSMUSG00000036256.neutrophil",-2.35308508325369,-0.963326813387566,-2.63890947871687,-0.0217979037385807,5.90676217717747,0.00275057562066214,0.0321204409405478,"Igfbp7","ENSMUSG00000036256","neutrophil"
"ENSMUSG00000040289.kupffer",2.17378988588009,1.95908243123814,1.33382320003818,1.29768080322559,5.8856401781519,0.00275064617192312,0.0321204409405478,"Hey1","ENSMUSG00000040289","kupffer"
"ENSMUSG00000038564.stellate",1.4399472119211,3.84613161234928,0.9449456690233,-0.269155536750339,5.88556111681626,0.00275084194717298,0.0321204409405478,"Ift172","ENSMUSG00000038564","stellate"
"ENSMUSG00000024791.stellate",3.71455776274837,10.3486818673719,-1.51994770068661,-0.13083861775811,8.88223396122965,0.00275149797727335,0.0321253141697678,"Cdca5","ENSMUSG00000024791","stellate"
"ENSMUSG00000031960.stellate",0.700232311731309,2.57497177811907,-0.374112321001067,2.0086251348118,5.88498814348775,0.00275226121148799,0.0321289531043773,"Aars","ENSMUSG00000031960","stellate"
"ENSMUSG00000090083.neutrophil",-4.04443041670357,-2.62452433621159,-1.9921397294787,-0.427170429923351,6.30416719099723,0.00275252705432936,0.0321289531043773,"Rnf8","ENSMUSG00000090083","neutrophil"
"ENSMUSG00000029641.cholangiocyte",-2.20008396677019,-2.72380750124285,-1.11984392880465,0.46322113283391,5.88482758233292,0.00275265906343893,0.0321289531043773,"Rasl11a","ENSMUSG00000029641","cholangiocyte"
"ENSMUSG00000022185.stellate",1.33485228524561,2.47488071710072,0.118220573262127,3.28634557972128,5.88478504573589,0.00275276447442479,0.0321289531043773,"Acin1","ENSMUSG00000022185","stellate"
"ENSMUSG00000066900.stellate",1.19383118939056,3.13429618635404,0.485903096748226,2.23517271243773,5.88468739310116,0.00275300648601965,0.0321289916753924,"Suds3","ENSMUSG00000066900","stellate"
"ENSMUSG00000016427.neutrophil",-2.45645565095979,-2.58374115568315,-2.00441694963363,1.29128023942382,6.12032526669821,0.0027532921915181,0.032129540125678,"Ndufa1","ENSMUSG00000016427","neutrophil"
"ENSMUSG00000064120.neutrophil",-3.48325253431764,-2.51676646195798,-1.95432554093481,-1.21921065922804,5.88397996263324,0.00275476037847029,0.0321438862505927,"Mocs1","ENSMUSG00000064120","neutrophil"
"ENSMUSG00000059851.stellate",1.78303443179597,4.15166881678362,1.45195778301601,-0.579048358102481,5.88375196843481,0.00275532588419635,0.0321476978770191,"Kmt5c","ENSMUSG00000059851","stellate"
"ENSMUSG00000042429.neutrophil",-4.39567590427899,-4.20749323966984,-6.60222086442362,-3.98153305953865,5.9300769097285,0.00275606649850875,0.0321525989254061,"Adora1","ENSMUSG00000042429","neutrophil"
"ENSMUSG00000068580.neutrophil",-3.31610337810583,-4.09313768661093,-2.94360357042547,-3.23007754577044,5.88339009535989,0.00275622370948123,0.0321525989254061,"Zfyve19","ENSMUSG00000068580","neutrophil"
"ENSMUSG00000030630.kupffer",1.45037606074181,-1.08099274132095,1.49867770600552,1.62624128544511,5.88318430623762,0.00275673442107828,0.0321557696628349,"Fah","ENSMUSG00000030630","kupffer"
"ENSMUSG00000017428.stellate",0.540983377436428,2.44334375666445,-0.218671021373359,3.54384090454814,5.88290982543881,0.00275741576265952,0.0321597721906445,"Psmd11","ENSMUSG00000017428","stellate"
"ENSMUSG00000038324.stellate",1.24463690011146,2.88132152101224,0.34997374917852,2.41857283932583,5.88285356827123,0.00275755543145582,0.0321597721906445,"Trpc4ap","ENSMUSG00000038324","stellate"
"ENSMUSG00000033105.neutrophil",4.63712500411448,-7.90986773973457,-13.8215546742343,-3.33613630844796,5.92906825865595,0.0027585329131515,0.0321671768433498,"Lss","ENSMUSG00000033105","neutrophil"
"ENSMUSG00000021476.kupffer",1.81071225315443,0.329777255172115,1.29759005599618,1.97659447072769,5.88239057495197,0.0027587051828987,0.0321671768433498,"Habp4","ENSMUSG00000021476","kupffer"
"ENSMUSG00000046671.neutrophil",-3.17274831072171,-1.77983023556987,-1.50829551580649,-0.642135616164976,5.88223123218417,0.00275910099647336,0.0321671768433498,"Mtfr1l","ENSMUSG00000046671","neutrophil"
"ENSMUSG00000030032.stellate",1.07300945296362,4.55339268237014,-0.550450107343677,-2.15911162787225,5.88206203023366,0.0027595213665991,0.0321671768433498,"Wdr54","ENSMUSG00000030032","stellate"
"ENSMUSG00000014542.kupffer",1.55982906493951,-0.228777509796111,1.10264406822222,9.49861440740206,5.88205157016457,0.00275954735612162,0.0321671768433498,"Clec4f","ENSMUSG00000014542","kupffer"
"ENSMUSG00000024097.neutrophil",-3.09669125701114,-1.50644250144294,-2.29329071181762,0.55188378515587,6.08167711758511,0.00275962429054474,0.0321671768433498,"Srsf7","ENSMUSG00000024097","neutrophil"
"ENSMUSG00000037679.neutrophil",-2.70640001740439,-2.49233536531373,-4.31972331784077,-2.63620806522408,5.88178619744738,0.00276020679908404,0.0321711806658742,"Inf2","ENSMUSG00000037679","neutrophil"
"ENSMUSG00000036278.neutrophil",-5.19643292762405,-4.22631116920558,-0.712057620981063,-3.13092478220556,5.95528311311266,0.00276086154635401,0.0321753277362606,"Macrod1","ENSMUSG00000036278","neutrophil"
"ENSMUSG00000029771.kupffer",2.05713165943698,0.532112823330563,0.951166903132879,4.53146897226494,5.88145071186669,0.00276104070963335,0.0321753277362606,"Irf5","ENSMUSG00000029771","kupffer"
"ENSMUSG00000028426.stellate",0.677220708760313,2.81723439232653,0.151672300311139,2.74147880790895,5.88124775099271,0.00276154533564034,0.03217842230074,"Rad23b","ENSMUSG00000028426","stellate"
"ENSMUSG00000026946.neutrophil",-3.26657795384059,-1.16066955374033,-1.43821049920919,-0.182750579917382,5.88086708364805,0.00276249206097793,0.0321866673683679,"Nmi","ENSMUSG00000026946","neutrophil"
"ENSMUSG00000042742.endothelial",3.14328845096839,3.84587131894217,1.11248821354699,5.20701782316928,7.36772711963417,0.00276336254218692,0.0321901787588451,"Bmt2","ENSMUSG00000042742","endothelial"
"ENSMUSG00000059288.neutrophil",-2.26909236676492,-1.86687311962612,-2.72023826741283,-0.998857148304585,5.88045427379489,0.00276351911441316,0.0321901787588451,"Cdyl","ENSMUSG00000059288","neutrophil"
"ENSMUSG00000066278.stellate",2.14026356418498,3.30441430663532,-0.300085041474541,-0.949769001232031,5.88036579075353,0.00276373930919288,0.0321901787588451,"Vps37b","ENSMUSG00000066278","stellate"
"ENSMUSG00000043279.kupffer",1.96321307729136,-0.118669625203391,1.01931876795244,2.79679890264568,5.88028791216299,0.00276393312963162,0.0321901787588451,"Trim56","ENSMUSG00000043279","kupffer"
"ENSMUSG00000050600.neutrophil",-3.67640881171301,-1.41417895907072,-1.42778521677488,-1.94199942737531,5.88026536714887,0.00276398924125511,0.0321901787588451,"Zfp831","ENSMUSG00000050600","neutrophil"
"ENSMUSG00000047109.kupffer",0.320747738767963,-5.96227558797276,-0.333126433710106,-2.07737702025707,6.08890249405259,0.00276486508280642,0.0321919092763626,"Cldn14","ENSMUSG00000047109","kupffer"
"ENSMUSG00000048249.cholangiocyte",-2.54614761644037,-3.2155968005137,-0.202800558086706,2.25009793962945,6.55621587990942,0.0027648743696663,0.0321919092763626,"Crebrf","ENSMUSG00000048249","cholangiocyte"
"ENSMUSG00000031594.endothelial",-2.87855052520129,-0.716772098593172,-2.57595648878336,4.03087265559786,6.84693361936209,0.00276541233077018,0.0321919092763626,"Fgl1","ENSMUSG00000031594","endothelial"
"ENSMUSG00000049339.neutrophil",-2.63598141640751,-0.575251481436449,-1.80669294652284,0.27155587184237,5.87968500365215,0.00276543410700153,0.0321919092763626,"Retreg2","ENSMUSG00000049339","neutrophil"
"ENSMUSG00000036256.kupffer",2.1964922987965,0.738295384335552,1.5043177943581,1.85622783672472,5.8795582759451,0.00276574971330761,0.0321919092763626,"Igfbp7","ENSMUSG00000036256","kupffer"
"ENSMUSG00000036216.neutrophil",-3.11642841519164,-5.23767835806154,-2.96160816130015,-0.109553398693747,7.28905998577102,0.00276576002991733,0.0321919092763626,"Leap2","ENSMUSG00000036216","neutrophil"
"ENSMUSG00000078247.stellate",1.76382006109063,3.46637720169315,1.16455260205401,0.516647908407341,5.87945142415271,0.00276601584976161,0.0321919092763626,"Airn","ENSMUSG00000078247","stellate"
"ENSMUSG00000022297.neutrophil",-3.0202033632778,-4.29076362379323,-2.62581710611223,-2.89078167323683,5.87943722177948,0.00276605122575064,0.0321919092763626,"Fzd6","ENSMUSG00000022297","neutrophil"
"ENSMUSG00000032038.hepatocyte",-0.722571580449967,-2.73664931458036,-0.893772022993932,4.82949591712066,5.87920565018625,0.00276662810370565,0.0321958392051155,"St3gal4","ENSMUSG00000032038","hepatocyte"
"ENSMUSG00000028161.stellate",1.45422069335261,2.87264079258358,0.588295700262685,2.58884626832586,5.87902605740373,0.00276707558289397,0.0321982627435979,"Ppp3ca","ENSMUSG00000028161","stellate"
"ENSMUSG00000032026.stellate",0.301430023354833,2.59785558598434,-0.0850120102968972,3.5261814705137,5.87823103091854,0.00276905741917873,0.0322185384156103,"Rexo2","ENSMUSG00000032026","stellate"
